D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_02_839.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_02_839.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_02_839.jpg,0,1,0,4.797218
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_02_908.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_02_908.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_02_908.jpg,0,1,0,5.726699
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_02_977.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_02_977.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_02_977.jpg,0,1,0,6.419122
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_03_046.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_03_046.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_03_046.jpg,0,1,0,7.336067
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_03_114.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_03_114.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_03_114.jpg,0,1,0,8.019094
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_03_181.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_03_181.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_03_181.jpg,0,1,0,8.923597
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_03_249.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_03_249.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_03_249.jpg,0,1,0,9.597336
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_03_318.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_03_318.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_03_318.jpg,0,1,0,10.2671
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_03_386.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_03_386.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_03_386.jpg,0,1,0,11.15393
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_03_454.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_03_454.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_03_454.jpg,0,1,0,11.65276
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_03_523.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_03_523.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_03_523.jpg,0,1,0,12.68579
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_03_590.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_03_590.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_03_590.jpg,0,1,0,13.30831
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_03_658.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_03_658.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_03_658.jpg,0,1,0,13.96888
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_03_727.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_03_727.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_03_727.jpg,0,1,0,14.85607
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_03_793.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_03_793.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_03_793.jpg,0,1,0,15.39381
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_03_861.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_03_861.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_03_861.jpg,0,1,0,16.17591
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_03_930.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_03_930.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_03_930.jpg,0,1,0,17.02904
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_03_997.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_03_997.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_03_997.jpg,0,1,0,17.4918
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_04_065.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_04_065.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_04_065.jpg,0,1,0,18.32481
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_04_133.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_04_133.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_04_133.jpg,0,0.8719291,0,19.07116
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_04_200.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_04_200.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_04_200.jpg,0,0.6949699,0,19.36584
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_04_269.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_04_269.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_04_269.jpg,0,0.455103,0,19.73288
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_04_337.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_04_337.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_04_337.jpg,0,0.2745409,0,20.1215
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_04_405.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_04_405.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_04_405.jpg,0,0.03924065,0,20.13065
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_04_472.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_04_472.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_04_472.jpg,0,0,0,19.68415
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_04_539.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_04_539.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_04_539.jpg,0,0,0,19.90533
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_04_608.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_04_608.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_04_608.jpg,0,0,0,19.75354
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_04_675.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_04_675.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_04_675.jpg,0,0,0,19.26259
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_04_745.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_04_745.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_04_745.jpg,0,0,0,19.09153
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_04_814.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_04_814.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_04_814.jpg,0,0,0,19.38776
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_04_882.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_04_882.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_04_882.jpg,0,0,0,19.24384
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_04_950.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_04_950.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_04_950.jpg,0,0,0,18.66751
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_05_019.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_05_019.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_05_019.jpg,0,0,0,19.0233
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_05_086.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_05_086.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_05_086.jpg,0,0,0,18.87491
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_05_156.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_05_156.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_05_156.jpg,0,0,0,18.27272
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_05_223.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_05_223.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_05_223.jpg,0,0,0,18.11888
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_05_290.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_05_290.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_05_290.jpg,0,0,0,18.50676
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_05_357.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_05_357.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_05_357.jpg,0,0,0,17.89102
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_05_425.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_05_425.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_05_425.jpg,0,0,0,17.74097
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_05_492.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_05_492.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_05_492.jpg,0,0,0,18.14465
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_05_560.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_05_560.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_05_560.jpg,0,0,0,17.51861
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_05_628.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_05_628.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_05_628.jpg,0,0,0,17.37212
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_05_696.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_05_696.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_05_696.jpg,0,0,0,17.78896
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_05_766.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_05_766.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_05_766.jpg,0,0,0,17.64851
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_05_837.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_05_837.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_05_837.jpg,0,0,0,17.01179
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_05_905.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_05_905.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_05_905.jpg,0,0,0,16.87046
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_05_971.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_05_971.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_05_971.jpg,0,0,0,17.30225
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_06_041.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_06_041.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_06_041.jpg,0,0,0,16.65997
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_06_110.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_06_110.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_06_110.jpg,0,0,0,16.52165
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_06_178.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_06_178.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_06_178.jpg,0,0,0,16.96288
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_06_248.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_06_248.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_06_248.jpg,0,0,0,16.8293
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_06_315.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_06_315.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_06_315.jpg,0,0,0,16.18284
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_06_382.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_06_382.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_06_382.jpg,0,0,0,16.05026
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_06_450.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_06_450.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_06_450.jpg,0,0,0,16.50204
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_06_518.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_06_518.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_06_518.jpg,0,0,0,15.8567
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_06_586.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_06_586.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_06_586.jpg,0,0,0,15.73303
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_06_653.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_06_653.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_06_653.jpg,0,0,0,16.18899
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_06_720.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_06_720.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_06_720.jpg,0,0,0,15.55953
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_06_788.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_06_788.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_06_788.jpg,0,0,0,15.44487
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_06_856.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_06_856.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_06_856.jpg,0,0,0,15.88108
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_06_924.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_06_924.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_06_924.jpg,0,0,0,15.75646
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_06_991.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_06_991.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_06_991.jpg,0,0,0,15.14097
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_07_060.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_07_060.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_07_060.jpg,0,0,0,15.57105
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_07_128.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_07_128.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_07_128.jpg,0,0,0,15.44851
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_07_197.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_07_197.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_07_197.jpg,0,0,0,14.83945
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_07_264.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_07_264.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_07_264.jpg,0,0,0,14.72034
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_07_333.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_07_333.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_07_333.jpg,-0.15,0,0,15.13842
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_07_399.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_07_399.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_07_399.jpg,-0.3,0,0,14.50741
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_07_467.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_07_467.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_07_467.jpg,-0.5000001,0,0,14.31595
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_07_533.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_07_533.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_07_533.jpg,0,0,0,14.61984
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_07_603.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_07_603.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_07_603.jpg,0,0,0,14.50352
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_07_672.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_07_672.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_07_672.jpg,0,0,0,13.87726
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_07_741.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_07_741.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_07_741.jpg,0,0,0,14.31667
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_07_808.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_07_808.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_07_808.jpg,0,0,0,14.20756
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_07_875.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_07_875.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_07_875.jpg,0,0,0,13.53598
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_07_945.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_07_945.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_07_945.jpg,0,0,0,13.4651
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_08_013.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_08_013.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_08_013.jpg,0,0,0,13.90437
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_08_083.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_08_083.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_08_083.jpg,0,0,0,13.81364
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_08_151.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_08_151.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_08_151.jpg,0,0.0331461,0,13.12964
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_08_217.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_08_217.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_08_217.jpg,0,0.2117955,0,13.65274
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_08_285.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_08_285.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_08_285.jpg,0,0.4533431,0,13.80183
D:\jupyter\Homework\homework4\data\IMG\center_2019_09_24_22_57_08_352.jpg,D:\jupyter\Homework\homework4\data\IMG\left_2019_09_24_22_57_08_352.jpg,D:\jupyter\Homework\homework4\data\IMG\right_2019_09_24_22_57_08_352.jpg,0,0.6381657,0,13.82989
